,Grievance,label,encoding
1029,I am facing challenges with the inadequate public transportation options for residents in our ward. Improving accessibility and reliability should be a focus for the ward office.,ward_office,"[-5.30652106e-02  4.21166494e-02  2.49484897e-01 -3.99694256e-02
  6.48078742e-03 -1.97402149e-01 -4.30912316e-01  1.56154424e-01
  6.23528548e-02  1.00370429e-01 -1.79523781e-01 -2.22772136e-01
  6.37802109e-02 -2.35211447e-01  2.25104336e-02 -3.70194763e-01
  1.22406855e-01  2.89641798e-01 -4.68282968e-01 -8.71862692e-04
 -1.58486649e-01 -2.39910737e-01  2.01770931e-01 -1.53699279e-01
 -2.18575001e-01 -1.96820125e-01 -9.03757475e-03 -3.72592896e-01
 -4.04794633e-01  5.67528531e-02  5.78721426e-02  1.61429062e-01
 -6.05927110e-02  1.78909510e-01 -9.97209325e-02  2.64436007e-01
 -3.31045948e-02  1.92187458e-01 -2.18178593e-02  1.55763507e-01
 -1.25980154e-01 -4.36796367e-01  6.29647151e-02 -1.85800001e-01
 -3.77956452e-03  1.98901430e-01  1.84938401e-01 -1.89503282e-01
  2.44512130e-02 -4.77851450e-01  1.47643521e-01 -2.82073081e-01
 -2.26743072e-01  8.56757820e-01  1.72232136e-01 -1.61368370e+00
  3.77104580e-01 -3.53860408e-01  1.24367368e+00 -2.99236458e-02
 -2.19511718e-01 -9.97771621e-02 -3.66287753e-02  1.40772507e-01
  6.26012862e-01 -5.41381501e-02  1.48327500e-01 -3.07373870e-02
  3.55075032e-01 -5.05306898e-03 -1.32340938e-01 -5.09333685e-02
 -9.65678543e-02 -2.75201410e-01  3.66776377e-01  7.32462183e-02
  1.27494270e-02  2.74452269e-01 -5.73860765e-01 -2.82208234e-01
  4.62513626e-01  1.50561586e-01 -1.94730595e-01  1.22948222e-01
 -1.26983058e+00 -3.87878455e-02 -9.57090706e-02  1.72193423e-01
 -3.27570975e-01 -7.10062012e-02  1.02420248e-01 -1.29291430e-01
  5.30872159e-02 -4.69672028e-03 -1.68611869e-01  3.77144247e-01
  1.22853391e-01 -1.35207564e-01  5.82679212e-01  1.32384479e-01]"
1030,The condition of public restrooms in our ward is unsanitary and poorly maintained. Ensuring cleanliness and regular maintenance is crucial for public health.,ward_office,"[-0.19817364  0.09058727 -0.0332659   0.041709   -0.2502538   0.08709832
 -0.29973248  0.29209265  0.04622164  0.14935766 -0.22255863 -0.09690357
  0.36860985 -0.08186273 -0.02931007 -0.21809386  0.28305116  0.03712551
 -0.17352715 -0.02342193 -0.15872955 -0.09328885  0.17719315 -0.31838235
 -0.28218463 -0.3791636  -0.20058115 -0.31767967 -0.36626154  0.1563637
 -0.01308508  0.13587071  0.01972822  0.24429716 -0.01184308  0.46116
 -0.05985761  0.14970692 -0.2879216   0.1633931   0.06631408 -0.2124432
  0.01341491 -0.1365407   0.20455149  0.08292142  0.04274129 -0.22388919
 -0.16948843 -0.6593514   0.2872329  -0.27457175 -0.16677429  0.61829627
  0.1301323  -1.4523581   0.4957528  -0.3341963   1.1998256   0.11299761
 -0.3454812  -0.12150852  0.02569397  0.15840909  0.5508042   0.17146485
  0.16196667 -0.2719653   0.49426672 -0.16420679 -0.16632338 -0.20568809
  0.24078737 -0.01822643  0.4632623   0.15402348 -0.07362536  0.1397687
 -0.5175757  -0.15649271  0.49790785  0.18570337 -0.15760855  0.39137793
 -1.2938235   0.12709592  0.02086764  0.30007872 -0.41942382 -0.00832708
  0.23133315 -0.28224766  0.07887368  0.13024954 -0.3112338   0.27446777
  0.2464635  -0.18615587  0.32884786  0.16814385]"
1031,I am concerned about the lack of initiatives to address air pollution in our ward. Implementing measures to reduce pollution levels will contribute to a healthier living environment.,ward_office,"[-3.47189993e-01  1.09156065e-01  2.24802256e-01  1.26593094e-02
 -3.25690582e-02 -3.36898714e-01 -4.37675744e-01  2.25228723e-06
  1.19442440e-04  1.60119429e-01 -2.84421176e-01 -1.90689221e-01
 -1.00970708e-01 -3.66424680e-01 -9.61144641e-03 -2.97297895e-01
 -4.68167514e-02 -1.97438672e-02 -3.31699610e-01 -1.13288194e-01
 -4.97962423e-02 -2.33319700e-01  1.02930933e-01 -2.13616844e-02
 -3.23329389e-01 -1.47910602e-02 -1.11186810e-01 -2.64382422e-01
 -2.09978074e-01  9.23460647e-02 -7.04995692e-02  3.64565790e-01
 -1.23990010e-02  1.72567487e-01 -2.18982287e-02  2.13271737e-01
  2.51007199e-01 -9.53112394e-02 -3.01404119e-01  1.62221700e-01
 -4.23570961e-01 -3.24363440e-01 -2.44355366e-01 -7.39668868e-03
  1.49135500e-01  2.62809396e-01 -3.90687436e-02 -1.28801823e-01
 -4.59666729e-01 -8.08650613e-01  2.00957119e-01 -2.45190084e-01
 -3.29381019e-01  7.82491863e-01  1.37579277e-01 -1.58863866e+00
  4.28329766e-01 -3.93043399e-01  1.36217964e+00  4.37262505e-02
 -8.09477046e-02  2.14372203e-01 -3.20142955e-01 -1.26842514e-01
  6.83660507e-01  2.50175327e-01  5.37868142e-02 -2.49247104e-01
  5.49738169e-01 -4.94977355e-01  3.07573140e-01 -4.08488303e-01
  6.88351914e-02 -1.14418015e-01  3.01382244e-01  3.38686183e-02
 -6.87191859e-02  5.09206764e-03 -5.67178190e-01  9.31124836e-02
  4.60738897e-01  5.20021245e-02 -2.26460487e-01  1.23086885e-01
 -1.16968000e+00  1.66342244e-01  2.06724867e-01 -8.39809850e-02
 -4.00105059e-01 -1.14768706e-02 -6.99181482e-03 -2.62133926e-01
 -1.90222487e-01 -3.70828658e-02 -2.85949290e-01  3.03663313e-01
 -2.13434305e-02 -3.43478620e-01  6.90740526e-01 -5.18191271e-02]"
1032,There is a need for more initiatives to support local farmers and promote sustainable agriculture practices in our ward.,ward_office,"[-0.25931293  0.2563655  -0.3004278   0.11249189  0.1138614  -0.308264
 -0.30118293  0.06890763 -0.1091419  -0.0706148  -0.5479616  -0.37399182
  0.319587   -0.18716861 -0.04551529 -0.32950503  0.21436279  0.11774191
 -0.642527    0.1990011  -0.0625141   0.0566281   0.20364794 -0.1848256
 -0.4930171   0.0292171   0.0079425  -0.48569387 -0.42369962  0.27615932
 -0.47352186  0.5320332   0.1270865   0.01559     0.0072941   0.0999869
 -0.04597017  0.07065541 -0.29281333 -0.00174966 -0.50975424 -0.3604797
  0.0692153  -0.0318031  -0.064019   -0.2411994  -0.12450872 -0.10421699
 -0.3647796  -0.822289   -0.4181748  -0.0295305  -0.3120997   0.685617
  0.1331906  -1.4825789   0.20000151 -0.41895372  1.4063606   0.028756
 -0.13792291 -0.0090424  -0.1677869   0.0381813   0.802804    0.0341395
 -0.08714778 -0.00725991  0.75076616 -0.5577433   0.219242   -0.0628044
 -0.1474233  -0.44547     0.261532   -0.0100036  -0.23645699  0.2907003
 -0.829487   -0.040817    0.439233    0.26145536 -0.3671179   0.08545878
 -1.1343563   0.13733831  0.003128    0.07066199 -0.29621542 -0.24980588
  0.19375022 -0.4050955  -0.0918771   0.05596041 -0.540599    0.01372603
 -0.08011778 -0.2152029   0.8469819   0.10129199]"
1033,I am dissatisfied with the lack of proper facilities for waste disposal in our ward. Implementing efficient waste management systems will contribute to a cleaner environment.,ward_office,"[-0.22593734  0.15853892  0.25610554 -0.18166576 -0.09774435 -0.38119733
 -0.21203259  0.2334609   0.17114922  0.41389555  0.024243   -0.21519026
  0.02583766 -0.13590921 -0.02908867 -0.5158786   0.37440747  0.18504992
 -0.24918601  0.0405374  -0.27510092 -0.0828786   0.06355286 -0.28196272
 -0.4927552  -0.06324693 -0.14129391 -0.02943433 -0.28607735  0.29903585
 -0.22686674  0.29213133 -0.259208   -0.08006234  0.13431151  0.1108394
  0.04491502 -0.15088528 -0.22577283 -0.19582428 -0.037261   -0.47463167
 -0.1806514  -0.19578815  0.11597674  0.331498   -0.10895975  0.02359187
 -0.34553435 -0.5543821   0.22281392 -0.12332501 -0.36911017  0.74093735
  0.07294693 -1.1458379   0.37535444 -0.21860133  1.3345304  -0.08865487
  0.04684692 -0.08172447 -0.23338832  0.27737525  0.71935856  0.1152448
  0.09258987 -0.20940803  0.44360653 -0.5189923   0.0197328  -0.14399853
  0.12737401 -0.10803388  0.3782737  -0.1371568  -0.04966799  0.18845454
 -0.514296    0.21959133  0.6907987   0.34172198 -0.40484503  0.4011818
 -1.07852     0.47514105  0.388412   -0.12855433 -0.42538726 -0.06431772
  0.179276   -0.37687546  0.03461874  0.10412459  0.0153434   0.26259726
 -0.03494608 -0.28151387  0.65743655  0.11694063]"
1034,"The condition of public spaces, such as community halls and gathering areas, in our ward is deteriorating. Upgrading these spaces will enhance community engagement and activities.",ward_office,"[-1.47639945e-01  2.32354134e-01 -1.00809857e-01  2.70897001e-01
 -3.96846682e-02  6.48914091e-03 -3.53657931e-01  2.90014386e-01
  1.90923467e-01  2.76757091e-01 -3.10145915e-01 -3.12265903e-01
  4.10560936e-01 -1.47215217e-01 -1.34001881e-01 -2.44761407e-01
  2.91832238e-01  2.93903798e-01 -5.60759366e-01  5.62113374e-02
 -1.83068797e-01 -6.56155646e-02  1.34928331e-01 -3.05241138e-01
 -1.81706667e-01 -1.36137411e-01  4.27811369e-02 -1.55907854e-01
 -8.15481320e-02  2.00745255e-01 -2.25132152e-01  2.17557356e-01
 -2.71362662e-02  2.26043671e-01  9.96388644e-02  2.74714023e-01
  1.45613953e-01  1.39957964e-01 -2.02339515e-01 -9.08321962e-02
 -2.67030776e-01 -3.92369270e-01 -1.23192534e-01 -1.52188623e-02
  1.55204684e-01 -3.38283367e-02  5.58888689e-02  1.52260229e-01
  1.34497464e-01 -3.22833180e-01  4.65551503e-02 -2.15602636e-01
 -1.24422804e-01  6.92105412e-01  1.78750113e-01 -1.81728339e+00
  2.02332973e-01 -5.57471097e-01  1.38824987e+00  3.32357258e-01
 -2.74961740e-01  4.64363605e-01  2.88487263e-02 -1.25081381e-02
  4.39466149e-01  2.69824982e-01  1.86623320e-01 -7.64016658e-02
  6.23180032e-01 -1.18671387e-01  1.81736529e-01 -3.32390279e-01
  5.77656031e-02 -4.71080691e-01  2.29310542e-01 -9.01113637e-03
  6.12446759e-03  2.37084255e-01 -4.73040193e-01 -1.89488642e-02
  2.06619471e-01  1.78326800e-01  1.06805563e-03  2.87428916e-01
 -9.99978781e-01  3.71675342e-01  9.34144929e-02  1.04066727e-04
 -1.13410736e-02 -1.07164733e-01  2.82770563e-02 -1.56205744e-01
  7.30739906e-02 -8.90754834e-02 -2.65051186e-01  3.12132329e-01
  1.29486129e-01 -2.12077230e-01  4.95195210e-01  2.22210661e-01]"
1035,I am facing challenges with the inconsistent availability of public transportation in our ward. Ensuring regular and reliable services should be a priority for the ward office.,ward_office,"[-0.24490418  0.008795    0.2195942  -0.14929089  0.04195786 -0.14093715
 -0.23075557  0.18710272 -0.03411823 -0.03937371 -0.12213843 -0.25316235
  0.15062785  0.05142071  0.00477093 -0.34842187  0.31698316  0.21237063
 -0.3584757  -0.02909089 -0.08325479 -0.21486875  0.09353334 -0.19354841
 -0.08386636 -0.21072485  0.05856028 -0.32517394 -0.29345042  0.14430884
  0.02015414  0.2381392   0.06649851  0.02526657  0.10769756  0.28606278
 -0.26604396  0.03860573 -0.11376437  0.16288957 -0.08446314 -0.2762656
  0.20331915 -0.12814786  0.18701644  0.00673628  0.10191621 -0.4218304
 -0.028728   -0.52863353  0.23512134 -0.19180873 -0.14189713  0.67659265
  0.2276644  -1.6770707   0.32639864 -0.24813995  1.4458587   0.10332622
 -0.2765684  -0.20816135 -0.10744835  0.14290549  0.6690566  -0.1079633
  0.08659627  0.00950519  0.39247647 -0.01393329 -0.10782921 -0.19631393
  0.02290129 -0.25070098  0.523519    0.039341   -0.12807778  0.13162978
 -0.65451795 -0.3259352   0.511105    0.14551187 -0.23493488  0.1449883
 -1.234237   -0.14830072 -0.04493251  0.16474693 -0.17916207 -0.15863042
  0.0934569  -0.10027214  0.0493856   0.10455714 -0.23721622  0.2122647
  0.18881907 -0.04501455  0.39481592  0.13251306]"
1036,"The condition of public sports facilities in our ward needs improvement, with a focus on providing better recreational opportunities for residents.",ward_office,"[-0.02492523  0.37617156 -0.03924242  0.11175024 -0.11964316 -0.20035869
 -0.27798155  0.29629022  0.15737277 -0.02372754 -0.17127521 -0.24276575
  0.22386084 -0.2670083   0.03964853 -0.3419574   0.20659229  0.21574348
 -0.5429769   0.35951668 -0.09409562  0.03623346 -0.04874869 -0.18927775
 -0.3615723  -0.26340783 -0.02933577 -0.41121846 -0.36422336  0.16001001
 -0.2469546   0.30966908 -0.20529087  0.10880508  0.18642569  0.2610937
 -0.10722489  0.35808235 -0.2782293   0.07541531 -0.1867803  -0.30510384
 -0.01187593 -0.20569642  0.08749524  0.17813699  0.21104153 -0.11033273
 -0.01376546 -0.6801053  -0.06195762 -0.21892646 -0.2829297   0.8030307
  0.33183402 -1.8442739   0.23478763 -0.43730462  1.5514781   0.12874839
 -0.31918478  0.2844393  -0.13976207  0.12541193  0.6424246   0.20146693
  0.23729667 -0.17313994  0.48117483 -0.13233684  0.03428354 -0.24413459
  0.10965192 -0.3131246   0.4029221   0.2264907   0.13025059  0.22063091
 -0.49444968 -0.21106562  0.42301238  0.08008846 -0.20992115  0.11588586
 -1.232217    0.10001846 -0.07679377  0.14189616 -0.29757625 -0.12930977
  0.09597415 -0.3362327   0.08747876 -0.20916547 -0.41742998  0.2883963
 -0.12439461 -0.24835071  0.73036224  0.27103746]"
1037,I am concerned about the lack of initiatives to address water scarcity issues in our ward. Implementing water conservation programs and sustainable practices is essential.,ward_office,"[-0.30922994  0.23359083  0.03670401  0.04904374  0.08583761 -0.3828387
 -0.20212024  0.12522095  0.03074514 -0.07390099 -0.22819869 -0.07009986
  0.09292053 -0.17104521 -0.08247753 -0.3219605   0.09844947  0.19652127
 -0.44828376 -0.23980115 -0.37123367 -0.15797827  0.07053636 -0.15594333
 -0.133841    0.16193815 -0.17156705 -0.28874066 -0.536524    0.22679015
 -0.26890147  0.23025897 -0.019298    0.2478176  -0.17664519  0.16269334
 -0.00381578  0.06702694 -0.22623572  0.01602853 -0.45959032 -0.22872047
  0.00561932 -0.13029167  0.12862979  0.04556253 -0.07866579 -0.0753238
 -0.49192315 -0.623922    0.11472225 -0.00634511 -0.13990639  0.7282706
  0.12923935 -1.6237452   0.33859807 -0.4641452   1.4362756   0.02020267
 -0.13360015 -0.0119404  -0.19836232 -0.04641134  0.91728467  0.09088326
  0.07028814 -0.32052138  0.6289733  -0.5005141   0.10433506 -0.12572053
 -0.03456672 -0.11566801  0.33060664  0.07227466 -0.1628256   0.21828966
 -0.74992806  0.02224398  0.35370713  0.10763907 -0.3011705   0.12826447
 -1.0909164   0.27019152  0.0817622  -0.05947287 -0.26991096 -0.14168663
 -0.02305993 -0.2546386  -0.27070192  0.07109625 -0.32419103  0.23735993
 -0.15268326 -0.32387114  0.61582917  0.31411335]"
1038,There is a need for more initiatives to promote local tourism and cultural heritage in our ward to boost economic activities.,ward_office,"[-1.31330907e-01  2.90597528e-01 -2.26954266e-01  6.62682671e-03
  4.39327240e-01 -4.70339090e-01 -5.61322749e-01 -1.94792692e-02
  9.38410088e-02  2.68901829e-02 -5.79628348e-01 -3.73046428e-01
  3.23587894e-01 -2.17223108e-01 -9.05078426e-02 -8.68230090e-02
  3.97212386e-01  2.59185384e-04 -6.61967278e-01  2.24550724e-01
 -6.58424571e-02 -7.37988129e-02 -4.64812517e-02 -1.06547378e-01
 -5.31531870e-01 -1.23866364e-01  7.89198205e-02 -2.63231903e-01
 -3.35999757e-01 -7.33470842e-02 -4.51013088e-01  3.75244796e-01
 -2.59537268e-02  1.58098921e-01 -9.85361859e-02 -7.27281943e-02
  8.60325694e-02  1.39586389e-01 -5.82635462e-01 -1.18155451e-02
 -3.95872027e-01 -5.00540018e-01  9.55367312e-02 -2.38182899e-02
  1.33209914e-01 -7.66484663e-02  1.22041076e-01 -2.69027296e-02
 -2.34701455e-01 -7.07471550e-01 -2.67713904e-01  5.87418117e-03
 -2.81617135e-01  6.63348138e-01  1.85263097e-01 -1.80085456e+00
  1.70249015e-01 -2.24638745e-01  1.56132782e+00  1.48637533e-01
 -3.34900081e-01  2.74096102e-01 -2.55686820e-01 -1.57145247e-01
  5.21838129e-01  1.94820791e-01 -1.17946818e-01 -3.74353677e-02
  8.90964687e-01 -4.07220811e-01  3.34884733e-01 -2.05332369e-01
 -3.06406375e-02 -4.47060019e-01  1.35020748e-01 -1.06961459e-01
 -1.43001810e-01  2.63408780e-01 -7.92552710e-01  5.80272218e-03
  2.66509086e-01  2.70559192e-01  1.45561799e-01  1.48424253e-01
 -9.68950808e-01  1.28822714e-01 -3.84204656e-01  6.21145517e-02
 -1.58168375e-01 -4.62650895e-01  7.69412816e-02 -1.28336444e-01
 -4.58506383e-02 -2.02290624e-01 -4.58609134e-01  8.24025720e-02
 -3.24945487e-02 -5.07274449e-01  7.44144499e-01  2.69088179e-01]"
1039,I am dissatisfied with the lack of support for street vendors and small businesses in our ward. Providing resources and opportunities will contribute to economic growth.,ward_office,"[-0.10755233  0.39299056 -0.14751768  0.03906956  0.19300044 -0.34392214
 -0.4944443  -0.01046136  0.17127214 -0.17604372 -0.12258893 -0.20000494
  0.11549935 -0.25155872  0.01365806 -0.23584841  0.03101579  0.08429606
 -0.23967764  0.13960844  0.0507815  -0.09163286  0.13762598 -0.09441781
 -0.33217663 -0.13421063  0.01237    -0.242857   -0.35066524  0.05095393
 -0.05527064  0.3507215  -0.12352569 -0.13835557  0.10907936  0.13692527
  0.23222767  0.14898    -0.139465    0.08354179 -0.24400528 -0.43476892
 -0.11443648 -0.02709461  0.20946069 -0.08069008  0.17266567 -0.0435415
 -0.10387533 -0.59158504 -0.25818208 -0.09028942 -0.27121615  0.6670365
  0.20298092 -1.7477328   0.14339964 -0.6038257   1.4547148   0.16526593
 -0.31790328  0.12996772 -0.29748043  0.23227726  0.4966877   0.06526279
  0.204215   -0.18281873  0.75508934 -0.29540777  0.13158499 -0.07795964
 -0.17915384 -0.50888145  0.319765   -0.00232029 -0.10767718  0.20710273
 -0.530835   -0.0020355   0.6388979   0.3227759  -0.38204423  0.07551055
 -1.1050099  -0.13825436  0.01762236 -0.10053886 -0.153165   -0.2612794
  0.03567708 -0.23200008  0.01538029 -0.32460713 -0.46929207  0.09610886
  0.05098607 -0.28273034  0.7074164   0.312125  ]"
1040,"The condition of public transportation stops in our ward is unsatisfactory, with no proper shelters or seating. Upgrading these facilities will improve the commuting experience for residents.",ward_office,"[ 0.01865407  0.1569612   0.09607066  0.03669774 -0.19131947 -0.07252354
 -0.34118134  0.52929044  0.29342863  0.24725172 -0.163      -0.10879958
  0.23123121 -0.05473807  0.10288446 -0.47160083  0.21658768 -0.05249293
 -0.391892    0.18706186  0.0105484  -0.05918794  0.13011894 -0.23924688
 -0.27771342 -0.33485806 -0.149729   -0.3311982  -0.10110415  0.06323199
 -0.08745327  0.187344   -0.0553596   0.2145443  -0.05480374  0.2963112
  0.05812882  0.09184156  0.00734073  0.04415322 -0.17219053 -0.3016407
  0.12110452 -0.23104605  0.1179992   0.28061107  0.13187459 -0.24871022
  0.10591713 -0.44753256  0.09971679 -0.20759675 -0.02901353  0.76609534
  0.20295015 -1.5525208   0.3375659  -0.38113937  1.4140598   0.01219187
 -0.25950262  0.03222639  0.0582712   0.07667112  0.5159452   0.0448238
  0.14099672 -0.18411276  0.20109433 -0.17537326 -0.26443803 -0.24270432
  0.11739161 -0.2923817   0.54333043  0.24496351  0.02511767  0.25189567
 -0.40678138 -0.21160981  0.3239709   0.13210781 -0.2935975   0.20938039
 -1.0961897   0.28132993  0.090625    0.011197   -0.33149722 -0.0198806
  0.21456245 -0.30655608  0.10975912 -0.00821491 -0.3158294   0.30707243
  0.13077164  0.01227365  0.5174948   0.0382002 ]"
1041,There is a need for more initiatives to address issues related to stray animals in our ward. Implementing humane animal control measures will contribute to public safety.,ward_office,"[-0.10633695  0.19657081  0.1321995  -0.11781631  0.00332294  0.05726313
 -0.33729702 -0.02407579  0.07457876 -0.10972844 -0.332455   -0.10209995
  0.21000092 -0.1768761   0.04934205  0.03214632  0.15186045  0.33069137
 -0.4938184  -0.10672888  0.14639556 -0.29376295  0.07083106 -0.34320295
 -0.21989939  0.06800282 -0.14885074 -0.36230263 -0.30817032  0.16457681
 -0.04686556  0.34887457  0.09543806  0.30817875 -0.03139038  0.10390764
 -0.0452996  -0.01834634 -0.21945088  0.06690788 -0.33515587 -0.19674474
 -0.0998685  -0.234972   -0.26960123  0.10378119 -0.06902806 -0.073326
 -0.5133152  -0.6270893   0.32712072 -0.07447969 -0.12457655  0.7342751
  0.10445188 -1.3415767   0.41350752 -0.39873657  1.2490554   0.00800407
  0.09654265  0.36040854 -0.20230801 -0.03071764  0.88154006  0.20238486
 -0.10156062  0.14004692  0.4421772  -0.34548432  0.04382056 -0.29278195
  0.05050663 -0.14910546  0.2150287   0.01818237 -0.2042673   0.08038282
 -0.7624774  -0.03312775  0.36730948  0.143814   -0.16868481  0.09023751
 -1.3056113   0.19977295  0.315719    0.05301369 -0.3515173  -0.1209651
  0.05086763 -0.2677263  -0.06347119 -0.07511534 -0.35603017  0.25745314
 -0.14547214 -0.2310638   0.5921802  -0.0302005 ]"
1042,I am facing challenges with the inadequate street cleaning and maintenance in our ward. Regular upkeep is essential to ensure a clean and hygienic living environment.,ward_office,"[-0.30812472  0.16267374  0.08824709 -0.24129333 -0.073604   -0.04576107
 -0.3480414   0.33607394 -0.16858022  0.23275375  0.08985046 -0.07923786
  0.22741269 -0.09306322 -0.17239928 -0.22727379  0.16267441  0.11402294
 -0.2019922   0.05217424 -0.04270945 -0.18425684  0.27463728 -0.2391167
 -0.08369091  0.02187194 -0.27941895 -0.347886   -0.32341784  0.11850745
 -0.17284466  0.0462168   0.05868022  0.07546392  0.11140146  0.20659633
 -0.14566721 -0.03457959 -0.09970226 -0.0478252  -0.06996907 -0.28987747
  0.0530686  -0.15656707  0.16798727  0.21527766 -0.14321728 -0.16888386
 -0.14511591 -0.591816    0.11119595 -0.22123922 -0.1671816   0.66379035
  0.09262633 -1.6146423   0.4070622  -0.30494133  1.2301297  -0.04269933
 -0.23583272 -0.02768807 -0.33819783  0.07285681  0.7188188   0.0869562
  0.1696926  -0.34670117  0.33585495 -0.46562794 -0.09037406 -0.09485947
  0.03717286 -0.04684829  0.47616014  0.02197307 -0.17035471  0.189027
 -0.33835068 -0.11216801  0.48772272  0.21871506 -0.25419474  0.4186315
 -1.1891547   0.15804999 -0.01787266  0.14734507 -0.35731012 -0.01128717
  0.16473636 -0.3538767   0.19697335  0.0332378  -0.24859783  0.0964406
  0.0796378  -0.07640956  0.42671883  0.18269826]"
